Name,X,Y,Population,Distance
City8091,128.74,-31.48,539462,281.85
City8092,172.41,23.85,3785,544.5
City8093,158.45,84.21,64005,232.82
City8094,23.3,53.5,480502,509.18
City8095,121.17,-25.7,803046,403.76
City8096,164.6,-8.73,239436,935.84
City8097,-63.11,58.92,19819,450.08
City8098,77.96,55.36,967814,559.05
City8099,134.5,53.63,270774,330.65
City8100,77.49,75.87,731316,591.21
City8101,170.58,-4.41,693734,967.52
City8102,-136.31,-18.77,739560,397.05
City8103,74.65,67.61,391962,970.04
City8104,123.04,-34.9,817613,22.12
City8105,93.26,-44.53,588525,690.86
City8106,44.41,-68.67,498721,544.31
City8107,-170.77,-79.9,543112,155.08
City8108,58.87,43.62,511049,890.93
City8109,-134.05,-61.05,529908,932.29
City8110,-96.69,46.32,591722,704.67
City8111,71.7,-0.53,656339,476.1
City8112,3.42,21.47,433522,296.9
City8113,11.63,54.59,200564,885.13
City8114,6.08,48.22,40143,526.3
City8115,10.14,43.1,248608,475.75
City8116,13.0,2.31,391045,874.93
City8117,179.24,74.48,712927,892.51
City8118,-118.07,-62.9,954492,626.28
City8119,-3.53,5.04,499398,583.19
City8120,-133.27,44.78,93799,630.43
City8121,19.53,73.37,498024,245.93
City8122,164.74,-69.47,576690,528.54
City8123,122.43,-47.57,250242,263.26
City8124,137.04,57.06,75611,228.73
City8125,-163.3,-34.45,73078,232.59
City8126,-144.75,-77.05,646642,51.78
City8127,-154.7,-30.26,366208,567.71
City8128,-5.13,82.29,490541,68.29
City8129,160.98,-78.88,654847,532.26
City8130,56.65,-9.29,917741,845.55
City8131,6.56,41.63,937594,721.26
City8132,68.14,41.05,787103,622.59
City8133,144.18,-36.15,147501,308.48
City8134,29.1,-9.17,478528,588.23
City8135,86.05,-47.21,13130,625.9
City8136,151.54,-46.9,108745,507.68
City8137,-154.33,-37.32,839911,841.14
City8138,79.81,61.43,180302,497.32
City8139,26.35,3.93,22675,618.1
City8140,-123.58,-74.92,230404,369.84
City8141,45.72,1.09,202479,566.38
City8142,136.08,-42.93,886792,118.36
City8143,67.29,79.01,760721,471.69
City8144,174.09,-70.73,171215,373.49
City8145,61.68,-24.32,183350,348.26
City8146,150.93,45.44,834734,393.89
City8147,139.51,11.49,958530,453.76
City8148,126.56,-24.04,105024,944.94
City8149,-141.73,78.75,890972,781.72
City8150,-70.09,-78.38,580482,505.94
City8151,142.84,-2.01,112788,589.88
City8152,-21.86,-61.57,295977,152.04
City8153,-49.18,-7.58,389435,217.97
City8154,-154.75,2.79,436061,684.78
City8155,100.29,14.39,342991,405.7
City8156,-32.44,43.05,468538,561.73
City8157,-74.58,-88.61,935326,249.43
City8158,-60.88,-14.11,862613,775.18
City8159,17.62,-22.22,400467,989.86
City8160,-89.5,13.59,314514,201.77
City8161,-165.79,-55.71,9019,998.97
City8162,-159.18,6.41,21444,455.19
City8163,17.59,57.96,446206,862.13
City8164,51.16,71.41,643703,531.87
City8165,-118.45,3.59,610981,372.19
City8166,-17.19,-81.88,514279,373.66
City8167,71.47,-27.05,843817,853.7
City8168,0.98,83.49,479492,921.97
City8169,-67.73,10.75,230904,162.21
City8170,175.15,63.57,340154,248.12
City8171,4.01,10.47,774417,874.46
City8172,118.8,64.73,283978,448.75
City8173,158.56,-32.23,567620,362.21
City8174,66.4,75.59,979167,421.29
City8175,26.99,-33.94,956316,393.25
City8176,-108.96,-56.88,328244,159.46
City8177,-56.81,-80.41,822238,93.09
City8178,70.8,-69.1,336613,435.81
City8179,-77.96,74.57,127778,794.55
City8180,140.57,82.1,207576,263.92
City8181,-50.1,18.98,240491,830.87
City8182,-35.16,79.24,612120,156.0
City8183,172.36,-56.1,713221,86.72
City8184,-141.21,-25.73,77209,656.78
City8185,-84.9,-65.19,967633,496.61
City8186,142.7,-55.08,848805,256.69
City8187,4.22,26.66,179637,853.77
City8188,105.22,82.38,645926,143.32
City8189,-93.58,31.8,71498,453.54
City8190,-96.38,10.86,182389,451.07
City8191,79.97,-16.49,947842,127.73
City8192,-75.21,-46.92,414432,878.21
City8193,3.71,-50.55,588370,455.55
City8194,-22.84,12.81,316811,830.23
City8195,53.63,64.15,276607,875.01
City8196,-172.2,1.95,566812,637.55
City8197,0.37,-65.28,355938,271.68
City8198,94.86,-44.38,515950,80.09
City8199,14.12,-54.3,457420,375.77
City8200,-136.55,54.04,667753,658.84
City8201,-146.93,87.81,688764,224.81
City8202,-56.76,-30.49,820681,253.69
City8203,19.85,-50.24,38077,479.58
City8204,-99.83,-16.26,89046,253.75
City8205,41.86,-70.7,919156,258.13
City8206,165.52,-72.27,134969,423.28
City8207,30.79,74.22,383753,129.03
City8208,-137.02,41.89,414040,692.73
City8209,-49.52,-68.91,673435,776.9
City8210,55.34,16.19,399773,532.03
City8211,54.72,-2.09,970228,674.54
City8212,36.01,7.28,929067,513.88
City8213,159.45,80.3,826927,674.57
City8214,-175.47,-49.22,490511,810.25
City8215,-63.31,-14.84,104305,579.27
City8216,-14.6,-47.27,773937,959.59
City8217,59.01,9.11,391964,872.02
City8218,-130.71,-56.31,648819,511.5
City8219,51.36,87.51,960821,90.74
City8220,-114.75,-44.29,330028,164.19
City8221,-54.47,-54.86,613619,902.53
City8222,137.13,-30.2,234667,62.91
City8223,96.45,2.5,874258,400.27
City8224,-52.61,-84.51,677294,582.0
City8225,-40.05,-57.28,249032,992.3
City8226,-150.06,-2.6,80880,425.05
City8227,-137.3,36.27,820950,694.18
City8228,-62.28,9.0,644267,916.44
City8229,83.47,61.54,335963,824.64
City8230,-90.25,-72.07,905618,439.89
City8231,-161.69,-10.38,357645,763.68
City8232,-46.57,-37.85,460448,451.41
City8233,-148.71,15.19,730497,576.71
City8234,-145.16,84.33,572995,970.52
City8235,86.09,18.98,424124,995.66
City8236,124.73,25.4,165871,594.86
City8237,-84.68,84.14,192715,807.95
City8238,-54.42,54.84,163674,354.74
City8239,110.06,-48.45,116859,907.35
City8240,-5.71,-49.58,614414,544.39
City8241,80.18,66.9,731273,900.09
City8242,107.66,63.16,73508,724.27
City8243,138.62,-27.07,548336,228.59
City8244,-100.18,-64.78,622437,324.01
City8245,-159.81,-0.68,788808,633.4
City8246,-116.35,53.98,739333,370.24
City8247,123.65,46.06,249502,95.05
City8248,119.75,46.14,68023,803.07
City8249,68.01,27.07,775146,973.45
City8250,9.03,62.82,476270,38.9
City8251,75.35,4.15,114893,464.2
City8252,-163.04,-42.16,20009,65.5
City8253,-116.92,86.89,523643,783.73
City8254,-41.78,89.91,130603,240.28
City8255,157.02,-54.77,985582,331.5
City8256,135.21,-11.86,601290,523.92
City8257,-117.96,-61.63,138082,220.97
City8258,-58.78,-23.27,142648,311.48
City8259,61.52,-22.62,366571,169.8
City8260,22.0,-37.98,100688,374.81
City8261,160.19,-68.66,776493,169.03
City8262,-6.53,-69.24,921261,680.69
City8263,28.26,-71.77,977911,332.86
City8264,88.98,49.43,868566,692.58
City8265,160.2,75.48,538225,706.63
City8266,-93.61,54.67,729179,344.06
City8267,122.88,-64.71,942921,741.93
City8268,-114.12,74.74,211324,525.75
City8269,49.38,44.92,924814,281.61
City8270,-69.95,-13.97,386804,113.24
City8271,-45.6,-11.84,327176,971.56
City8272,-128.25,52.82,46224,701.45
City8273,115.42,13.64,166928,745.71
City8274,-111.05,-45.35,297195,293.68
City8275,21.0,6.13,644828,428.56
City8276,140.15,57.75,534174,20.22
City8277,126.57,82.71,99195,503.81
City8278,-138.75,-31.99,593184,71.7
City8279,33.14,-17.2,262838,456.24
City8280,-162.3,-69.49,7509,972.33
City8281,108.7,42.86,892874,938.62
City8282,177.25,-64.64,152780,593.56
City8283,85.03,-59.93,653645,919.95
City8284,-64.96,-83.33,954762,132.33
City8285,33.29,-58.43,31189,703.61
City8286,163.77,20.3,63511,404.11
City8287,9.27,-5.18,157758,736.25
City8288,37.61,-45.5,929173,497.44
City8289,-20.96,-41.38,642409,499.13
City8290,-113.25,-57.42,897516,978.99
City8291,-32.55,-18.58,198774,535.31
City8292,-22.87,57.39,696830,985.19
City8293,132.57,-6.7,874422,185.54
City8294,21.47,-14.32,601360,619.38
City8295,-115.63,58.31,972907,135.64
City8296,-12.22,-41.16,752848,160.29
City8297,55.96,75.7,527734,647.89
City8298,-109.37,-25.99,577099,397.09
City8299,154.82,12.02,126406,254.7
City8300,-176.75,39.73,538607,704.23
City8301,-83.38,-34.27,371467,534.55
City8302,-116.1,3.57,356406,74.5
City8303,-27.0,61.16,345822,349.15
City8304,143.79,23.47,677962,973.57
City8305,46.54,-82.79,917421,365.04
City8306,-1.62,-29.66,160817,577.33
City8307,-64.25,-48.14,781212,325.48
City8308,117.37,-42.18,29288,43.58
City8309,-60.64,69.8,180003,772.92
City8310,21.24,54.33,774881,684.55
City8311,141.75,-8.32,76715,428.54
City8312,14.88,30.21,62766,420.11
City8313,-175.01,4.91,338733,780.68
City8314,26.72,50.02,800869,520.81
City8315,175.72,-65.55,323417,856.87
City8316,118.26,21.86,974286,957.9
City8317,150.94,51.35,350698,873.49
City8318,94.43,-33.34,71289,352.82
City8319,148.16,60.26,206476,273.01
City8320,116.61,-74.56,339364,582.18
City8321,142.57,-16.91,267256,396.88
City8322,-104.03,-87.68,984374,936.41
City8323,129.64,-35.54,489300,597.55
City8324,-108.69,-72.33,569748,749.73
City8325,-137.35,-22.3,519886,458.72
City8326,-114.03,-48.55,215457,558.64
City8327,25.87,1.63,855701,974.22
City8328,-12.8,6.33,623829,391.84
City8329,-63.6,53.86,338630,110.87
City8330,108.42,-36.18,767715,39.41
City8331,-71.43,-82.43,855716,842.25
City8332,-103.05,-55.08,270705,443.55
City8333,3.21,48.59,376859,904.84
City8334,-132.16,-63.44,970965,306.95
City8335,-131.2,-56.49,459332,786.39
City8336,62.03,52.21,906407,880.53
City8337,-33.71,29.78,817243,479.39
City8338,-51.35,26.41,80933,18.03
City8339,-55.75,57.75,266541,391.4
City8340,-172.28,-40.38,236480,195.88
City8341,-116.15,-86.92,199612,193.63
City8342,-110.32,15.46,524830,619.09
City8343,51.18,88.47,631340,172.46
City8344,-73.07,-28.46,448833,239.91
City8345,-139.27,-18.87,429656,939.79
City8346,-164.11,-45.59,662331,546.23
City8347,82.84,10.54,354592,444.05
City8348,-140.32,3.31,793230,37.25
City8349,-133.1,24.03,235563,482.72
City8350,-80.93,82.29,978946,463.65
City8351,-45.63,62.49,582993,608.71
City8352,125.27,60.08,827088,137.97
City8353,-45.0,76.35,152166,96.65
City8354,-34.45,-25.66,503119,541.98
City8355,-7.5,54.56,625728,982.25
City8356,15.23,85.32,573296,819.41
City8357,71.26,72.33,736222,229.17
City8358,-145.23,-60.95,247424,132.76
City8359,133.92,86.83,661655,836.71
City8360,69.27,-89.97,606952,429.85
City8361,-124.25,88.91,447212,205.42
City8362,38.94,-52.44,643836,418.95
City8363,-44.93,50.69,660412,329.49
City8364,-177.67,37.2,146515,417.19
City8365,161.49,80.83,100477,147.21
City8366,67.52,23.93,447193,394.84
City8367,32.3,-66.87,934691,658.06
City8368,-49.5,-84.78,361363,805.72
City8369,137.48,78.32,393203,932.14
City8370,158.82,-40.66,78722,238.26
City8371,-4.04,21.34,928364,90.28
City8372,112.32,-36.75,783375,965.82
City8373,-149.37,81.58,489443,142.64
City8374,25.24,-80.12,234389,747.19
City8375,43.73,43.2,89645,432.83
City8376,-131.92,-36.65,943839,628.74
City8377,-128.76,31.03,754723,245.56
City8378,-132.08,-51.17,942946,917.59
City8379,63.98,56.56,400255,125.97
City8380,-169.91,34.06,708790,178.65
City8381,4.9,71.65,186620,861.31
City8382,-177.11,-86.61,939948,799.57
City8383,-106.73,20.82,716309,13.54
City8384,47.12,3.4,552955,644.08
City8385,-137.58,-30.43,134311,744.94
City8386,66.75,-12.47,838847,369.51
City8387,-109.38,-53.11,652730,332.12
City8388,144.66,23.56,428954,548.21
City8389,-63.38,-18.48,299865,411.49
City8390,146.71,36.51,964374,552.83
City8391,-170.77,-58.18,426451,301.17
City8392,-116.5,-53.94,562211,394.39
City8393,-43.56,66.16,871225,600.68
City8394,152.51,39.8,196819,810.71
City8395,-96.37,14.62,973904,578.21
City8396,-36.38,32.15,477371,827.04
City8397,-147.61,75.84,630738,952.94
City8398,156.71,-3.51,890773,547.67
City8399,-162.2,-2.81,144202,428.96
City8400,-175.39,-18.71,216961,510.01
City8401,-110.96,-72.74,775626,258.29
City8402,161.49,69.94,831110,149.66
City8403,94.34,7.23,789185,334.2
City8404,25.5,25.96,140139,894.61
City8405,-104.58,8.94,856308,442.56
City8406,40.52,-73.05,759450,871.25
City8407,-144.79,-0.58,795896,349.52
City8408,-44.45,-45.29,859845,569.19
City8409,125.13,-20.29,743440,352.05
City8410,116.36,18.8,762953,621.27
City8411,-44.41,-77.84,58366,2.38
City8412,-82.03,70.56,961951,943.62
City8413,-172.28,52.68,615013,179.44
City8414,-19.96,14.88,359191,546.68
City8415,-12.49,66.71,105291,929.49
City8416,-49.57,49.22,597893,660.58
City8417,32.86,-52.37,198219,513.46
City8418,-127.05,-45.22,476454,931.1
City8419,63.83,56.21,711762,106.64
City8420,-1.6,82.53,425602,316.67
City8421,158.39,75.97,812079,412.38
City8422,8.85,-70.74,822809,910.83
City8423,23.73,-0.88,880186,784.92
City8424,-143.32,20.67,941046,151.86
City8425,-161.81,65.43,457742,801.82
City8426,43.61,-14.15,986864,396.44
City8427,-179.05,-71.76,201818,589.74
City8428,-88.56,69.59,267392,46.72
City8429,-155.6,-32.1,73481,778.15
City8430,-72.05,-47.76,913247,995.76
City8431,-149.51,65.92,300997,17.08
City8432,-87.96,37.63,272784,579.71
City8433,-23.78,35.2,180155,144.01
City8434,-140.52,-74.98,244555,573.22
City8435,61.04,-51.58,916348,113.71
City8436,110.43,-8.17,881587,668.76
City8437,8.54,-78.64,32939,720.87
City8438,112.94,-16.74,756741,24.55
City8439,110.88,89.41,589305,708.59
City8440,-94.94,-34.03,670484,368.65
City8441,176.53,-77.46,538022,357.28
City8442,82.24,-48.0,403018,697.84
City8443,35.65,-2.41,733699,845.08
City8444,63.16,73.22,127393,422.77
City8445,45.6,83.39,770591,530.46
City8446,-113.66,23.18,610144,173.76
City8447,-58.48,-52.25,409876,313.04
City8448,172.07,-53.7,111271,316.51
City8449,-175.83,73.49,396907,746.45
City8450,24.58,-49.89,804656,34.51
City8451,-59.94,48.86,306550,476.56
City8452,-78.81,61.71,157402,613.26
City8453,-40.53,21.24,48044,773.39
City8454,111.12,34.36,435142,380.78
City8455,75.82,-2.23,758748,240.57
City8456,132.93,62.17,578880,609.22
City8457,31.39,75.85,942613,417.42
City8458,-122.41,42.03,778798,185.53
City8459,142.84,38.11,696505,999.21
City8460,63.02,-55.14,2363,858.21
City8461,94.88,-76.86,238519,675.6
City8462,107.52,74.04,111713,601.61
City8463,119.82,-46.89,908673,9.86
City8464,42.15,46.79,381086,361.35
City8465,-76.23,12.61,272706,782.72
City8466,-24.83,21.47,576358,123.27
City8467,-67.92,-65.53,375739,85.58
City8468,80.55,11.4,323327,677.84
City8469,102.52,83.06,441564,38.92
City8470,17.04,-1.72,588766,434.02
City8471,150.91,-53.42,410803,616.24
City8472,146.19,62.43,549458,847.56
City8473,29.52,52.49,43811,718.26
City8474,-121.23,-56.85,207730,382.82
City8475,126.82,-42.72,231217,777.06
City8476,17.49,-4.29,857420,538.36
City8477,160.21,65.31,59800,226.35
City8478,-149.63,-46.27,126295,41.83
City8479,129.29,-10.77,376161,58.54
City8480,-124.83,1.54,35781,673.26
City8481,-87.43,-51.39,506522,112.38
City8482,88.04,79.42,831119,529.02
City8483,134.25,-47.58,960804,783.03
City8484,38.61,-82.55,290149,206.79
City8485,24.49,10.71,247376,478.69
City8486,92.23,-23.85,179538,347.39
City8487,-116.99,86.53,118129,970.03
City8488,-29.08,46.84,163818,833.99
City8489,142.65,17.87,653757,856.92
City8490,23.02,47.0,887353,142.83
City8491,145.73,45.11,926511,735.91
City8492,-49.24,-72.99,259670,66.38
City8493,-100.78,-8.18,780901,331.88
City8494,-141.65,-74.93,617059,120.4
City8495,151.41,19.57,610918,644.88
City8496,24.55,-81.24,259124,930.39
City8497,-147.91,33.11,3369,386.0
City8498,66.16,-6.63,371798,2.78
City8499,150.05,88.39,535198,354.26
City8500,133.86,-42.33,776348,327.14
City8501,62.76,1.2,280063,601.27
City8502,-48.98,-4.26,5329,807.59
City8503,-8.35,60.23,870314,683.18
City8504,-104.14,67.76,791883,168.45
City8505,-7.23,18.18,675105,917.6
City8506,98.91,19.68,3927,665.83
City8507,-1.52,32.25,135083,151.98
City8508,-73.53,70.27,825677,235.53
City8509,-153.53,-46.61,509659,852.25
City8510,-128.09,6.03,749037,769.82
City8511,-35.9,85.65,748259,692.07
City8512,160.8,54.18,599317,570.41
City8513,57.15,41.81,425574,76.32
City8514,142.75,59.39,899211,17.15
City8515,41.24,23.51,464493,933.26
City8516,-95.53,-75.91,594347,10.99
City8517,99.88,8.46,323873,668.6
City8518,21.52,49.8,550152,685.51
City8519,42.32,-21.2,288227,679.36
City8520,-154.98,37.44,325589,989.39
City8521,-50.71,-73.93,379100,209.47
City8522,52.06,-16.62,640761,719.48
City8523,171.96,64.87,256995,385.62
City8524,101.82,-25.38,581465,636.78
City8525,63.83,-6.9,181734,64.66
City8526,175.32,75.93,470218,350.52
City8527,155.03,45.89,368418,361.98
City8528,-59.59,-26.58,987745,441.05
City8529,178.57,15.75,126323,656.91
City8530,-129.86,-9.66,554099,351.89
City8531,133.88,87.75,42529,80.0
City8532,-39.77,-17.22,978337,904.75
City8533,-10.87,-79.73,220604,224.43
City8534,-69.65,-61.51,540689,709.38
City8535,104.46,-21.7,645183,594.8
City8536,-166.92,-48.04,516958,390.92
City8537,105.57,-58.05,653524,288.89
City8538,-40.04,61.14,445044,811.8
City8539,-109.21,27.11,368356,997.99
City8540,-101.67,69.07,667436,419.31
City8541,-7.24,60.48,996209,548.45
City8542,73.46,-58.42,311800,837.04
City8543,-124.23,51.28,556760,741.81
City8544,-65.37,-48.52,440249,537.35
City8545,165.22,-78.73,226798,927.6
City8546,-45.0,19.16,488025,394.37
City8547,-38.92,28.49,569423,531.32
City8548,48.47,40.92,429111,99.1
City8549,-58.05,-2.44,762421,895.12
City8550,-106.19,41.76,795732,79.32
City8551,-176.45,59.29,841663,655.48
City8552,147.95,69.44,626208,308.59
City8553,149.59,89.03,451247,751.46
City8554,24.73,-29.96,79905,693.94
City8555,41.41,-75.33,368097,90.32
City8556,-168.1,-69.98,215770,389.97
City8557,82.93,-29.68,315899,487.18
City8558,173.72,79.03,890263,574.12
City8559,-158.38,88.58,860159,939.26
City8560,-127.14,81.96,506313,549.69
City8561,-158.64,6.58,606377,661.45
City8562,-66.65,-30.4,764263,481.75
City8563,132.03,3.1,262311,647.17
City8564,-34.24,-30.93,664931,137.66
City8565,149.52,25.82,983161,525.31
City8566,21.56,69.31,707688,453.05
City8567,98.94,65.79,197388,755.71
City8568,-0.45,-83.42,383257,976.54
City8569,-29.12,36.27,900153,138.63
City8570,-60.54,-81.26,269364,878.83
City8571,-119.27,23.08,360620,771.31
City8572,-65.29,60.62,268090,283.27
City8573,-76.59,-84.08,132405,75.73
City8574,28.42,18.4,9280,582.06
City8575,-119.29,-1.76,161584,805.32
City8576,-171.26,7.02,225510,878.53
City8577,-171.71,-82.3,111765,199.16
City8578,-175.13,-38.21,952906,990.61
City8579,116.08,-55.57,56742,912.05
City8580,75.04,-28.98,528845,992.01
City8581,161.86,-77.79,661410,789.47
City8582,-86.88,22.91,428234,196.85
City8583,-35.24,-54.01,353593,813.02
City8584,-6.28,-48.38,120380,214.78
City8585,24.84,-25.31,622781,142.34
City8586,125.99,72.9,91439,66.95
City8587,-153.56,-39.43,273156,982.4
City8588,-133.42,44.21,764430,440.27
City8589,-41.44,68.78,952211,146.62
City8590,-61.4,-8.43,560901,850.62
City8591,-165.73,60.65,585742,360.73
City8592,-169.41,86.61,511130,844.58
City8593,51.45,9.81,718025,92.3
City8594,90.33,16.78,709233,128.56
City8595,-111.44,-15.38,138705,760.62
City8596,5.64,50.63,781909,914.0
City8597,17.42,-83.35,409902,862.63
City8598,45.54,-55.2,434517,614.91
City8599,27.28,57.58,16316,86.18
City8600,98.78,51.04,601458,949.81
City8601,-161.62,9.77,457747,742.13
City8602,75.63,30.5,810944,245.19
City8603,81.48,49.07,819696,620.89
City8604,-37.63,6.58,751325,30.7
City8605,7.71,-73.45,314389,233.57
City8606,-101.88,-27.3,156492,740.22
City8607,84.53,-14.01,104065,758.99
City8608,-79.48,41.19,240608,427.79
City8609,155.77,13.16,111238,64.03
City8610,-44.54,-86.0,413902,54.94
City8611,-126.61,-69.26,44884,171.7
City8612,178.05,-44.88,140465,507.23
City8613,-171.73,11.48,749999,44.52
City8614,-171.91,-30.69,920632,354.92
City8615,32.36,9.0,51976,377.4
City8616,-170.27,69.51,549504,78.32
City8617,-99.49,-87.97,314475,931.37
City8618,55.42,-22.0,368340,845.85
City8619,145.9,10.79,611409,155.98
City8620,-16.5,10.55,290178,84.56
City8621,146.51,-7.15,399811,383.49
City8622,111.85,-35.79,528864,998.37
City8623,-30.37,-54.14,777817,917.86
City8624,-1.75,-4.22,368963,69.26
City8625,72.52,86.74,189012,533.83
City8626,-67.5,6.59,619692,739.88
City8627,173.9,-11.43,128174,853.71
City8628,58.89,-42.64,365982,21.74
City8629,97.28,82.64,752768,967.59
City8630,-22.88,8.47,384808,434.59
City8631,-5.41,-63.22,204617,713.19
City8632,-0.95,14.5,158341,110.18
City8633,-55.21,21.24,581862,450.39
City8634,131.7,-13.04,409659,865.47
City8635,-122.4,-66.71,71090,508.31
City8636,-160.82,8.12,46974,991.91
City8637,-177.15,-7.96,432198,261.32
City8638,-104.85,61.08,305807,112.26
City8639,169.54,37.42,304988,522.23
City8640,-57.8,-8.2,183094,439.71
City8641,6.46,28.73,524929,493.48
City8642,103.48,-18.42,361966,48.78
City8643,-40.48,35.58,832689,886.19
City8644,-77.99,27.67,889881,354.24
City8645,-74.87,21.63,422832,367.65
City8646,-16.18,43.07,603655,49.74
City8647,82.36,-31.94,198269,561.68
City8648,-20.71,-56.3,994458,873.2
City8649,-81.33,-78.37,705220,911.51
City8650,-68.54,-15.97,307805,923.67
City8651,-167.71,60.14,23379,878.04
City8652,6.87,83.13,39758,26.43
City8653,-147.76,-9.12,292134,19.04
City8654,-46.16,86.81,937031,659.86
City8655,175.54,38.23,567642,389.25
City8656,-63.03,76.61,962083,565.24
City8657,55.48,-37.8,155467,364.1
City8658,31.8,5.3,469794,126.3
City8659,176.56,62.25,962962,617.82
City8660,89.17,-55.26,896853,351.68
City8661,-33.03,52.19,680763,12.59
City8662,173.25,-46.93,218414,481.68
City8663,30.84,-60.19,902038,7.08
City8664,-176.12,-56.0,190794,36.4
City8665,37.96,47.83,843714,286.69
City8666,158.43,28.57,40324,34.69
City8667,72.32,82.04,836715,715.64
City8668,-90.0,-83.44,751134,72.53
City8669,116.92,-12.66,498001,16.36
City8670,178.63,25.14,209935,69.73
City8671,-11.17,59.39,839087,196.02
City8672,149.59,-3.06,278703,13.66
City8673,-112.04,87.24,295336,264.71
City8674,-50.3,-27.16,75732,701.23
City8675,36.45,75.93,574248,429.79
City8676,-35.75,-55.6,304292,865.83
City8677,74.52,-48.35,201760,624.07
City8678,35.77,4.49,227159,183.96
City8679,-16.01,-8.38,239452,221.82
City8680,58.26,3.67,502049,295.03
City8681,-99.12,57.33,325310,238.78
City8682,72.69,35.51,558913,505.47
City8683,-176.09,35.49,431319,104.13
City8684,99.14,-27.59,963409,461.99
City8685,-49.24,-14.53,617997,698.22
City8686,147.14,-46.05,799604,614.55
City8687,-68.37,39.47,48535,612.39
City8688,-130.73,68.65,950859,77.22
City8689,-165.66,-71.96,12472,46.54
City8690,-117.65,17.15,617271,742.47
City8691,163.67,-79.43,891609,731.95
City8692,35.64,-38.96,646603,604.13
City8693,135.43,-53.79,139108,527.92
City8694,-137.66,-55.09,579261,491.39
City8695,175.72,-17.77,519634,745.2
City8696,-88.49,66.47,882121,604.35
City8697,-24.15,-33.86,760984,741.84
City8698,159.0,3.75,377566,679.19
City8699,-50.3,-57.86,708352,627.23
City8700,-51.5,0.6,922640,223.79
City8701,-15.77,75.85,874541,615.43
City8702,-136.78,-33.71,282288,890.6
City8703,-77.94,2.16,544070,885.45
City8704,110.42,84.03,695201,720.99
City8705,-141.16,61.92,71656,905.81
City8706,44.12,-46.17,641652,316.44
City8707,178.57,-73.71,217032,553.45
City8708,-135.77,-89.76,228332,40.12
City8709,-154.62,28.88,867871,457.59
City8710,-117.92,47.72,688384,610.05
City8711,-98.0,56.58,264393,1.57
City8712,0.25,-4.2,592427,451.79
City8713,-44.47,67.7,946437,641.94
City8714,-12.32,8.23,423771,279.73
City8715,-69.79,-49.02,461145,959.82
City8716,-62.37,82.23,3776,981.97
City8717,-54.42,-34.27,340111,18.26
City8718,-54.31,55.36,756228,686.37
City8719,-2.64,-29.81,459748,297.21
City8720,-95.28,44.27,14181,356.15
City8721,175.16,-74.09,477852,217.59
City8722,-77.71,40.1,529504,311.37
City8723,-91.59,10.45,486054,857.43
City8724,57.09,-21.71,256493,656.52
City8725,-29.23,-15.0,837299,854.11
City8726,148.17,-35.23,317755,674.4
City8727,42.25,-72.27,196723,26.07
City8728,-39.4,16.59,277607,687.07
City8729,158.26,27.42,8162,277.34
City8730,29.54,85.62,581289,634.76
City8731,-157.04,31.51,74826,524.93
City8732,132.97,54.43,745673,629.85
City8733,116.87,76.43,80734,900.1
City8734,-10.69,-36.35,90725,996.64
City8735,108.02,68.2,294565,264.65
City8736,135.69,27.05,988213,363.66
City8737,10.63,21.3,881248,109.95
City8738,-54.92,-20.01,785314,265.91
City8739,-126.5,-15.32,742851,525.92
City8740,-124.3,-41.83,910787,922.46
City8741,130.0,43.15,703280,706.25
City8742,-28.39,86.01,151481,465.23
City8743,18.24,11.61,944027,40.18
City8744,-58.42,-83.94,239539,199.84
City8745,152.22,84.62,378668,263.21
City8746,53.71,-13.85,864585,136.22
City8747,-146.8,-59.15,383709,749.24
City8748,-29.38,59.07,731877,548.52
City8749,-3.23,15.92,950773,8.42
City8750,-5.89,-1.75,870572,446.31
City8751,-86.91,11.69,7595,188.27
City8752,-94.02,-45.82,78984,119.96
City8753,88.4,8.51,55038,866.4
City8754,163.35,-38.65,477437,347.87
City8755,58.61,-82.47,111907,332.51
City8756,-28.49,-85.54,206447,492.45
City8757,108.38,64.95,224276,96.23
City8758,56.26,-44.98,832052,792.58
City8759,-54.89,-85.51,413820,433.07
City8760,138.27,30.41,287620,106.62
City8761,27.14,85.41,380269,987.75
City8762,-3.11,73.45,810024,741.6
City8763,-110.36,-65.62,486529,792.01
City8764,-68.63,-60.83,367981,606.76
City8765,15.17,-88.05,945530,818.19
City8766,-119.84,-4.74,109498,255.08
City8767,-81.94,21.87,139556,566.17
City8768,-116.68,36.29,503759,839.4
City8769,139.05,55.25,510910,189.54
City8770,23.08,78.92,499672,750.65
City8771,-7.74,70.39,779889,530.1
City8772,149.07,27.24,665218,626.68
City8773,-15.7,79.07,985833,841.77
City8774,160.68,27.46,619781,995.18
City8775,-151.51,-71.49,947504,263.05
City8776,112.09,67.14,732612,960.31
City8777,-94.98,-46.51,571916,910.65
City8778,122.73,-7.86,107625,844.99
City8779,2.34,82.96,752639,907.91
City8780,29.15,-84.02,83454,845.03
City8781,-137.16,-17.59,946740,963.6
City8782,149.67,-58.12,449543,222.64
City8783,-160.05,-27.86,996702,783.48
City8784,113.81,-12.43,635225,55.12
City8785,45.96,23.77,977745,294.04
City8786,123.26,2.12,615585,962.65
City8787,146.21,46.73,246468,262.26
City8788,-125.82,-30.83,134736,194.17
City8789,-150.9,44.07,100490,878.15
City8790,-92.48,54.99,259280,653.76
